Rank	Taxonpath	Taxon	X01	X02	X03	X04	X05	X06	X07	X08	X09	X10	X65-5-5	X65-5-1	X65-3-3	X65-3-1	X11	X25-I-1	X26-I-1	X27-I-1	X28-I-1	X29-I-1	X25-I-5	X30-II-5	X35-III-5	X40-I-5	X45-II-5	X12	X50-III-5	X75-5-5	X75-5-1	X75-3-3	X75-3-1	X60-5-5	X60-5-1	X60-3-3	X60-3-1	X80-5-5	X13	X80-5-1	X80-3-3	X80-3-1	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X01Pool	X11Pool	X21Pool	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	PCRRep01	PCRRep02	PCRRep03	PCRRep04	PCRRep05	PCRRep06	PCRRep07	PCRRep08	PCRRep09	PCRRep10	X55Pool	X70-5-5	X70-5-1	X70-3-3	X70-3-1	X1264-IV-5	X1274-IV-5	X1285-I-5	X1289-II-5	X1294-III-5	X1299-IV-5	X01_10_isPool	X11_20_isPool	X21_24_isPool	X55_64_isPool	XPCR
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade;Gymnodinium	Gymnodinium	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	1	1	1	1	1	2	0	2	1	1	0	0	2	0	0	0	0	1	0	2	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	2	3	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade;Polykrikos	Polykrikos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade;Spiniferodinium	Spiniferodinium	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade;Gymnoxanthella	Gymnoxanthella	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade;M3-18G06	M3-18G06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gymnodinium clade;Paragymnodinium	Paragymnodinium	1	1	1	1	1	1	1	1	1	1	1	2	2	2	0	2	2	2	3	2	2	1	2	3	4	1	2	2	2	3	3	1	1	1	1	3	0	3	3	3	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	2	3	1	2	3	1	2	2	3	1
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Amphidinium family incertae sedis;Amphidinium	Amphidinium	2	2	2	2	2	2	0	1	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	2
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Moestrupia family incertae sedis;Moestrupia	Moestrupia	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Gyrodinium family incertae sedis;Gyrodinium	Gyrodinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophysiales;Sinophysis family incertae sedis;Sinophysis	Sinophysis	0	2	2	1	2	1	0	1	1	1	2	2	2	2	1	2	3	2	1	1	2	3	2	2	2	0	2	3	3	2	2	2	2	2	2	2	1	2	2	2	2	1	1	1	1	2	1	2	2	1	2	2	2	1	2	2	3	1	1	2	1	2	1	1	0	0	1	0	1	0	0	1	1	0	2	2	2	2	1	2	2	3	2	3	2	3	2	2	3	1
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Alexandrium family incertae sedis;Alexandrium	Alexandrium	0	2	2	2	2	0	3	0	4	2	2	2	2	2	2	2	1	2	4	4	5	2	3	4	5	0	4	8	7	8	6	3	3	3	3	7	0	7	7	7	0	0	0	2	0	0	0	1	4	1	2	5	3	2	2	3	1	3	3	3	0	3	0	0	2	3	3	4	2	2	2	2	3	3	3	3	2	3	3	3	4	2	3	3	3	5	2	5	6	4
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratium family incertae sedis;Protoceratium	Protoceratium	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulax family incertae sedis;Gonyaulax	Gonyaulax	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Neoceratium family incertae sedis;Neoceratium	Neoceratium	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidinium family incertae sedis;Protoperidinium	Protoperidinium	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Islandinium family incertae sedis;Islandinium	Islandinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Thoracosphaeraceae order incertae sedis;Thoracosphaeraceae;Scrippsiella	Scrippsiella	7	7	7	5	5	5	7	6	7	5	7	7	7	7	5	9	7	8	7	7	8	7	7	7	7	5	8	8	8	8	8	8	8	8	8	8	5	7	7	8	6	5	4	4	4	3	4	6	6	7	6	7	6	7	7	5	7	7	5	6	7	6	7	5	7	7	7	8	7	8	7	7	7	7	8	6	6	6	6	7	7	7	7	6	7	8	6	7	9	8
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinoflagellata incertae sedis;Blastodinium order incertae sedis;Blastodinium family incertae sedis;Blastodinium	Blastodinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Noctilucales class incertae sedis;Noctilucales;Noctiluca family incertae sedis;Noctiluca	Noctiluca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Euplotes family incertae sedis;Euplotes	Euplotes	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	3	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Discocephalus family incertae sedis;Discocephalus	Discocephalus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	2	4
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidisca family incertae sedis;Aspidisca	Aspidisca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Paradiophrys family incertae sedis;Paradiophrys	Paradiophrys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Holosticha family incertae sedis;Holosticha	Holosticha	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	2	0	1	2	0	2	3	2	2	2	0	4	6	3	6	5	3	1	1	0	3	1	4	4	4	0	1	1	1	0	2	1	0	0	2	1	0	0	0	1	0	0	2	1	1	2	3	2	1	1	1	2	3	2	2	3	3	4	1	1	0	0	0	0	0	1	3	0	1	1	1	3	3	5	6
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Amphisiella family incertae sedis;Amphisiella	Amphisiella	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	2	2	1	2	1	1	1	0	0	0	0	1	2	2	2	1	1	0	1	1	2	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	3	1
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Arcuseries family incertae sedis;Arcuseries	Arcuseries	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Uronychia family incertae sedis;Uronychia	Uronychia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	2	1	0	0	1	2	2	1	2	2	0	0	1	0	1	1	2	1	2	2	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2	2	1	2	1	2	0	2	2
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Protogastrostyla family incertae sedis;Protogastrostyla	Protogastrostyla	1	1	1	1	0	1	1	1	1	1	0	1	2	0	1	2	1	4	2	2	4	4	4	2	2	1	2	4	4	3	3	2	2	3	3	3	2	4	2	2	0	2	1	1	1	1	1	1	2	1	1	1	1	0	1	2	1	2	3	2	1	1	1	3	2	2	2	2	3	3	2	2	2	3	2	0	0	1	1	1	1	3	1	2	2	1	3	2	3	3
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Epiclintes family incertae sedis;Epiclintes	Epiclintes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Spirotrachelostyla family incertae sedis;Spirotrachelostyla	Spirotrachelostyla	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	3	0	1	1	1	0	0	0	0	2	2	2	2	1	1	0	0	2	0	1	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	0	2	2
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichia;Strombidium family incertae sedis;Strombidium	Strombidium	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichia;Strombidinopsis family incertae sedis;Strombidinopsis	Strombidinopsis	1	1	1	2	1	2	1	2	2	2	3	3	3	3	1	1	0	2	2	1	3	3	3	3	3	1	3	3	3	3	3	2	1	2	1	3	2	2	2	2	1	1	3	1	1	1	3	3	3	3	3	3	3	3	0	2	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	3	3	3	3	3	3	2	3	2	1
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Protocruzia order incertae sedis;Protocruzia family incertae sedis;Protocruzia	Protocruzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	3	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Pleuronema family incertae sedis;Pleuronema	Pleuronema	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	4	3	3	1	2	3	2	1	0	1	1	0	7	4	6	4	1	3	2	1	4	1	4	5	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	2	1	2	0	2	2	1	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	3	1	3	1	6	4
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Homalogastra family incertae sedis;Homalogastra	Homalogastra	1	0	0	0	0	0	1	0	0	1	0	2	1	0	1	1	3	1	2	2	2	3	1	2	1	2	2	3	3	3	2	2	1	2	1	3	0	2	3	2	1	0	1	1	0	2	2	0	0	1	1	0	1	0	0	1	1	2	1	1	0	1	0	2	2	1	1	1	0	1	3	3	1	1	2	1	1	1	1	0	2	1	2	3	2	1	3	2	3	3
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Mesanophrys family incertae sedis;Mesanophrys	Mesanophrys	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Cyclidium family incertae sedis;Cyclidium	Cyclidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Paratetrahymena family incertae sedis;Paratetrahymena	Paratetrahymena	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Cardiostomatella family incertae sedis;Cardiostomatella	Cardiostomatella	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Hyalophysa family incertae sedis;Hyalophysa	Hyalophysa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Prostomatea;Cryptocaryon order incertae sedis;Cryptocaryon family incertae sedis;Cryptocaryon	Cryptocaryon	2	2	2	2	2	1	2	3	1	3	2	2	2	2	2	2	2	2	3	1	3	1	3	2	2	2	3	6	5	5	6	3	1	3	3	4	2	4	3	4	1	2	2	2	2	1	2	3	2	3	3	4	3	4	2	3	2	2	3	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	1	2	3	3	1	4	4	4	4	4	2
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Acineta family incertae sedis;Acineta	Acineta	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Amoebophrya order incertae sedis;Amoebophrya family incertae sedis;Amoebophrya	Amoebophrya	2	4	4	1	3	1	2	1	3	1	1	1	2	2	0	4	3	5	4	3	4	2	2	3	5	1	4	6	5	6	3	6	2	3	2	3	0	1	2	5	2	2	0	3	0	0	2	1	2	0	3	3	1	0	2	2	1	1	2	2	2	1	3	1	2	3	4	2	1	1	1	2	3	1	1	8	1	7	3	2	1	4	3	3	2	6	4	4	6	6
genus	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Duboscquella order incertae sedis;Duboscquella family incertae sedis;Duboscquella	Duboscquella	1	0	1	0	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	3	4	1	3	2	2	1	1	1	2	1	1	2	1	2	2	2	1	0	2	1	0	0	0	1	1	1	0	1	2	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	0	2	3	2	3	2	1	1	1	2	2	1	4	2	1	5	2
genus	Main genome;Eukaryota;SAR;Alveolata;Perkinsidae phylum incertae sedis;Perkinsidae class incertae sedis;Perkinsidae order incertae sedis;Perkinsidae;Perkinsus	Perkinsus	3	4	5	2	3	4	1	3	1	1	4	2	2	3	0	2	1	3	2	3	3	6	7	4	6	2	8	8	6	8	7	7	4	5	4	5	2	3	8	4	1	1	0	2	0	1	0	1	2	1	2	4	0	0	2	2	3	2	2	0	2	1	3	4	3	3	2	4	2	3	2	4	3	3	4	5	5	3	2	4	5	2	3	5	4	13	5	4	10	5
genus	Main genome;Eukaryota;SAR;Alveolata;Perkinsidae phylum incertae sedis;Perkinsidae class incertae sedis;Perkinsidae order incertae sedis;Perkinsidae;A31	A31	1	1	4	2	4	1	4	5	3	4	6	3	4	3	2	4	5	5	5	4	5	5	5	4	4	1	9	7	6	8	3	8	5	6	5	6	3	3	6	4	3	4	4	4	2	2	1	2	2	2	1	3	2	3	3	6	5	5	6	5	3	6	6	4	4	4	4	3	3	4	6	4	5	4	4	4	4	4	2	3	4	5	4	4	4	8	9	4	11	8
genus	Main genome;Eukaryota;SAR;Alveolata;Perkinsidae phylum incertae sedis;Perkinsidae class incertae sedis;Perkinsidae order incertae sedis;Perkinsidae;Parvilucifera	Parvilucifera	3	4	3	4	4	4	6	3	5	1	6	1	5	2	3	7	8	7	8	6	9	12	11	9	8	1	13	21	15	20	12	9	8	7	6	20	3	20	14	14	5	3	3	1	1	1	2	1	2	5	3	2	3	2	4	5	8	6	2	6	5	7	2	3	4	5	5	2	4	4	5	5	5	3	7	6	4	6	3	3	8	14	8	10	16	14	7	7	20	6
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Chlorarachniophyta;Minorisa order incertae sedis;Minorisa family incertae sedis;Minorisa	Minorisa	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	2	1	1	0	1	1	0	1	1	2	0	1	1	3	1	2	1	1	1	1	3	0	2	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	2	1	1	1	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Granofilosea;Massisteria order incertae sedis;Massisteria family incertae sedis;Massisteria	Massisteria	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	2	2	1	0	2	0	3	4	4	3	4	2	0	2	1	2	0	3	3	4	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	2	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	1	2	1	4	3
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea;Maullinia order incertae sedis;Maullinia family incertae sedis;Maullinia	Maullinia	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Spongomonadida;Spongomonas family incertae sedis;Spongomonas	Spongomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
