Rank	Taxonpath	Taxon	S675S.DA01r3	S07.18SX07	S45.18SX62	S20.18SX20	S676S.DA01r4	S10.18SX10	S23.18SX23	S677S.DA01r5	S770S.DA013III	S186SBLEX2	S44.18SX61	S39.18SX56	S771S.DA013IV	S192SBLPCR	S122S75.79	S688S.DA01	S22.18SX22	S15.18SX15	S126S60.64	S109S65.67	S42.18SX59	S113S27	S687S.DA01	S679S.DA01r7	S768S.DA013I	S115S29	S108S65.69	S38.18SX55	S27.18SX21.24	S02.18SX02	S812S.BLEX14	S686S.DA01	S674S.DA01r2	S680S.DA01r8	S03.18SX03	S112S26	S40.18SX57	S26.18SX11.20	S133S80.82	S46.18SX63	S120S45.49	S118S35.39	S683S.DA01	S13.18SX13	S110S65.67	S128S60.62	S43.18SX60	S678S.DA01r6	S111S25	S123S75.79	S09.18SX09	S18.18SX18	S19.18SX19	S12.18SX12	S119S40.44	S189SMOCK	S189SBLEX4	S06.18SX06	S125S75.77	S767S.DA012IV	S689S.DA01	S17.18SX17	S124S75.77	S129S60.62	S01.18SX01	S127S60.64	S47.18SX64	S121S50.54	S04.18SX04	S25.18SX1.10	S08.18SX08	S21.18SX21	S766S.DA011IV	S107S65.69	S41.18SX58	S11.18SX11	S114S28	S16.18SX16	S682S.DA01r10	S14.18SX14	S732S.BLANK	S813S.BLANK	S769S.DA013II	S681S.DA01r9	S811S.BLEX14	S132S80.82	S48.18SBlank	S116S25.29	S130S80.84	S05.18SX05	S117S30.34	S24.18SX24	S131S80.84	S673S.DA01r1
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Protocruzia order incertae sedis;Protocruzia family incertae sedis;Protocruzia	Protocruzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Pleuronema family incertae sedis;Pleuronema	Pleuronema	1	0	2	0	0	0	0	0	1	0	0	1	3	0	7	0	1	0	1	1	1	3	0	0	2	2	1	1	0	0	0	0	2	0	0	3	1	0	5	2	1	1	1	1	1	2	2	0	4	4	0	1	0	1	0	0	0	0	4	0	0	0	6	1	1	3	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	5	0	3	4	0	2	0	4	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Homalogastra family incertae sedis;Homalogastra	Homalogastra	1	1	1	2	1	1	1	0	3	0	0	1	2	0	3	1	0	0	2	1	1	1	1	3	1	2	2	0	0	0	0	1	1	3	0	3	1	1	2	0	1	1	2	0	0	2	1	1	1	3	0	0	2	2	2	0	0	0	2	2	1	1	3	1	1	1	2	2	0	0	0	0	0	0	2	1	2	1	1	1	0	0	2	1	0	3	0	2	3	0	3	1	2	2
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Mesanophrys family incertae sedis;Mesanophrys	Mesanophrys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Cyclidium family incertae sedis;Cyclidium	Cyclidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Paratetrahymena family incertae sedis;Paratetrahymena	Paratetrahymena	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Cardiostomatella family incertae sedis;Cardiostomatella	Cardiostomatella	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Hyalophysa family incertae sedis;Hyalophysa	Hyalophysa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Prostomatea;Cryptocaryon order incertae sedis;Cryptocaryon family incertae sedis;Cryptocaryon	Cryptocaryon	2	2	2	2	2	3	3	2	1	0	3	3	4	1	6	3	2	2	3	2	3	2	3	2	3	1	2	2	4	2	0	3	2	2	2	2	2	3	4	2	2	3	3	2	2	3	2	2	2	5	1	2	1	2	2	1	1	2	6	2	3	2	5	3	2	1	2	3	2	4	3	3	1	2	2	2	3	2	2	1	0	0	3	2	0	3	1	3	4	2	1	3	4	2
genus	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Acineta family incertae sedis;Acineta	Acineta	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Amoebophrya order incertae sedis;Amoebophrya family incertae sedis;Amoebophrya	Amoebophrya	4	2	1	2	2	1	0	1	3	0	2	2	2	0	6	7	2	2	6	2	2	5	1	1	4	3	1	2	0	4	0	8	3	2	4	3	1	1	5	3	5	2	1	0	2	3	2	1	4	5	3	0	0	1	3	0	0	1	3	1	3	3	6	2	2	2	1	4	1	3	1	1	2	1	1	0	4	0	1	2	0	0	3	3	0	2	0	4	3	3	2	3	1	2
genus	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis;Syndiniales;Duboscquella order incertae sedis;Duboscquella family incertae sedis;Duboscquella	Duboscquella	1	1	2	0	1	1	1	1	2	0	2	1	1	0	2	3	1	0	1	1	2	2	2	1	1	2	2	1	1	0	0	3	1	1	1	1	1	2	2	1	4	3	2	1	1	1	2	1	1	2	1	0	0	1	3	0	0	2	1	1	2	1	1	1	1	2	1	3	0	1	1	1	1	1	2	1	1	2	0	1	0	0	2	1	0	2	0	2	2	1	2	0	2	2
genus	Main genome;Eukaryota;SAR;Alveolata;Perkinsidae phylum incertae sedis;Perkinsidae class incertae sedis;Perkinsidae order incertae sedis;Perkinsidae;Perkinsus	Perkinsus	2	1	1	0	4	1	1	2	5	0	2	2	4	0	8	3	2	1	7	2	2	3	5	2	2	3	2	2	0	4	0	5	3	4	5	1	3	0	4	3	6	7	4	2	3	5	0	3	2	6	1	0	1	2	4	0	0	4	7	5	2	2	8	4	3	4	4	8	2	4	3	1	4	4	2	0	2	0	3	1	0	0	3	3	0	8	0	3	5	3	6	2	3	3
genus	Main genome;Eukaryota;SAR;Alveolata;Perkinsidae phylum incertae sedis;Perkinsidae class incertae sedis;Perkinsidae order incertae sedis;Perkinsidae;A31	A31	4	4	6	1	3	4	2	3	4	0	3	6	4	0	7	4	2	4	8	4	6	5	4	6	5	4	3	3	3	1	0	4	4	4	4	5	5	2	4	6	4	5	4	3	3	6	5	4	4	6	3	2	2	1	4	0	0	1	3	4	2	4	8	5	1	5	4	9	2	3	5	2	3	6	5	2	5	4	4	3	0	0	4	5	0	6	0	5	6	4	5	1	3	4
genus	Main genome;Eukaryota;SAR;Alveolata;Perkinsidae phylum incertae sedis;Perkinsidae class incertae sedis;Perkinsidae order incertae sedis;Perkinsidae;Parvilucifera	Parvilucifera	5	6	7	2	2	1	5	4	10	0	5	5	16	0	21	6	2	3	9	5	2	7	4	5	14	6	1	4	2	4	0	6	5	5	3	8	8	3	14	2	8	11	7	3	2	7	6	4	7	15	5	1	1	1	9	0	0	4	12	8	3	1	20	6	3	8	3	13	4	2	3	1	3	6	6	3	8	3	3	5	0	0	8	5	0	14	0	9	20	4	12	3	20	4
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Chlorarachniophyta;Minorisa order incertae sedis;Minorisa family incertae sedis;Minorisa	Minorisa	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	2	1	1	0	1	1	1	0	2	3	0	0	0	0	1	0	0	0	2	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	3	0	0	0	2	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Granofilosea;Massisteria order incertae sedis;Massisteria family incertae sedis;Massisteria	Massisteria	0	0	0	0	0	0	0	1	1	0	1	1	0	0	4	1	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	4	2	2	1	1	0	0	2	0	0	0	4	0	0	1	0	0	0	0	0	4	1	0	1	3	1	0	0	0	3	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	3	0	2	2	0	2	0	3	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea;Maullinia order incertae sedis;Maullinia family incertae sedis;Maullinia	Maullinia	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Spongomonadida;Spongomonas family incertae sedis;Spongomonas	Spongomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Marimonadida;Auranticordis;Auranticordis quadriverberis genus incertae sedis	Auranticordis quadriverberis genus incertae sedis	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Marimonadida;Pseudopirsonia family incertae sedis;Pseudopirsonia	Pseudopirsonia	2	1	2	1	2	1	1	2	1	0	2	1	2	0	2	2	1	1	3	1	2	2	1	2	2	2	1	1	1	1	0	2	2	2	1	2	1	1	2	2	2	2	1	2	1	2	3	2	1	2	1	1	1	1	2	1	0	1	2	2	2	1	2	2	1	3	3	2	1	2	1	1	1	1	2	1	3	1	1	1	0	0	2	2	0	2	0	1	3	1	2	1	2	2
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Nudifila order incertae sedis;Nudifila family incertae sedis;Nudifila	Nudifila	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	2	1	1	2	1	1	1	2	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Euglyphida;Paulinellidae;Paulinella	Paulinella	2	1	1	0	1	1	0	1	1	0	0	1	1	0	3	1	0	0	2	2	1	2	1	2	1	1	2	1	0	1	0	3	1	1	2	1	3	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	0	1	2	0	0	0	1	2	1	0	2	1	1	2	2	1	1	2	2	0	2	1	1	1	2	0	2	1	0	0	2	1	0	2	0	0	3	1	2	0	2	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Euglyphida;Cyphoderiidae;Cyphoderia	Cyphoderia	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Thaumatomonadida;Thaumatomonadidae;Thaumatomastix	Thaumatomastix	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Thaumatomonadida;Thaumatomonadidae;Allas	Allas	1	0	2	0	1	0	1	0	0	0	0	1	0	0	2	1	2	1	0	1	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	1	0	1	2	0	0	1	2	1	0	0	2	0	0	0	0	2	0	0	0	2	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	2	0	1	2	1	2	1	2	0
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;Cryothecomonas	Cryothecomonas	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;Protaspis	Protaspis	4	4	4	4	4	4	4	6	4	1	4	4	4	1	4	5	4	3	4	5	4	4	5	4	4	4	5	6	4	4	1	4	4	4	4	4	4	4	6	5	4	6	4	4	4	5	4	4	3	4	4	4	4	3	4	1	0	4	5	5	4	4	4	5	4	5	5	4	4	5	4	4	5	6	4	4	4	4	4	5	0	0	4	4	0	4	1	4	4	4	4	4	4	4
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;Ebriacea;Ebria family incertae sedis;Ebria	Ebria	6	7	4	5	5	4	5	5	4	2	6	4	5	3	6	5	6	5	5	5	4	6	7	6	9	4	4	5	4	5	0	6	5	5	5	4	4	3	5	5	6	5	4	6	5	5	5	6	5	8	4	4	4	4	6	2	1	5	5	5	5	5	4	5	5	4	4	4	4	7	5	5	5	5	5	3	6	4	5	7	0	0	6	6	1	6	2	8	5	7	5	6	6	6
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Metromonadea;Metopion order incertae sedis;Metopion family incertae sedis;Metopion	Metopion	2	0	1	0	1	1	1	3	1	0	1	1	1	0	3	1	1	0	2	2	2	1	0	1	2	0	0	1	1	0	0	1	1	1	0	1	2	1	2	0	3	3	1	1	1	1	3	3	2	6	0	0	0	0	1	0	0	0	5	2	1	1	5	1	1	1	3	3	1	0	0	0	1	1	2	0	3	2	1	2	0	0	0	3	0	4	0	1	5	1	2	1	5	1
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae class incertae sedis;Cercomonadidae order incertae sedis;Cercomonadidae;Cercomonas	Cercomonas	8	8	7	1	7	5	4	6	8	0	6	8	8	0	12	10	4	0	14	9	8	8	8	6	7	8	8	7	4	5	0	12	5	5	7	7	4	3	7	6	12	10	12	1	6	12	6	6	8	7	6	2	2	1	13	0	0	7	9	8	9	0	13	11	3	10	7	9	7	8	2	7	8	11	5	2	8	3	5	2	0	0	10	7	0	12	0	10	11	7	12	3	11	6
genus	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Paradiniidae;Paradinium order incertae sedis;Paradinium family incertae sedis;Paradinium	Paradinium	2	2	2	2	2	2	2	2	3	0	3	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	3	0	2	0	2	2	2	2	2	2	2
genus	Main genome;Eukaryota;SAR;Rhizaria;Retaria;Polycystinea;Nassellaria;Pseudocubus family incertae sedis;Pseudocubus	Pseudocubus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Stramenopiles incertae sedis;Developayella class incertae sedis;Developayella order incertae sedis;Developayella family incertae sedis;Developayella	Developayella	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	2	0	2	0	1	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Stramenopiles incertae sedis;Pirsonia class incertae sedis;Pirsonia order incertae sedis;Pirsonia family incertae sedis;Pirsonia	Pirsonia	3	1	2	1	3	1	1	4	2	0	3	2	3	0	5	2	1	1	4	2	3	2	3	3	1	3	3	4	1	2	0	2	3	4	1	2	4	1	5	2	3	2	3	2	2	2	4	2	1	5	1	1	2	1	3	1	1	2	1	2	1	2	4	3	2	3	2	4	2	1	1	2	2	2	3	1	2	1	3	1	0	0	3	2	0	5	0	1	4	3	5	1	7	2
genus	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis;Labyrinthulomycetes;Sorodiplophrys order incertae sedis;Sorodiplophrys family incertae sedis;Sorodiplophrys	Sorodiplophrys	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis;Labyrinthulomycetes;Thraustochytriaceae order incertae sedis;Thraustochytriaceae;Thraustochytrium	Thraustochytrium	1	4	4	1	3	1	1	2	2	0	1	3	3	0	7	3	2	2	6	4	3	4	4	1	5	4	2	0	1	2	0	5	3	2	3	3	2	1	3	2	5	2	4	2	3	5	3	1	3	5	3	2	1	2	2	0	0	3	5	3	1	1	4	3	2	3	4	6	3	4	2	1	3	6	1	2	5	2	0	1	0	0	2	2	0	4	0	6	4	3	4	1	5	1
genus	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis;Labyrinthulomycetes;Thraustochytriaceae order incertae sedis;Thraustochytriaceae;Aplanochytrium	Aplanochytrium	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	2	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis;Labyrinthulomycetes;Thraustochytriaceae order incertae sedis;Thraustochytriaceae;BS1	BS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis;Labyrinthulomycetes;Thraustochytriaceae order incertae sedis;Thraustochytriaceae;Labyrinthuloides	Labyrinthuloides	2	3	4	2	5	2	3	5	4	0	4	3	2	0	5	4	2	4	6	5	1	3	5	3	4	6	5	2	2	4	0	4	4	3	4	4	3	1	4	3	5	4	4	2	3	6	3	4	5	5	2	2	4	2	4	0	0	4	4	5	4	3	4	5	3	3	3	5	4	4	2	1	4	5	3	4	4	1	4	2	0	0	3	5	0	5	0	5	4	3	4	3	4	3
genus	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis;Labyrinthulomycetes;Thraustochytriaceae order incertae sedis;Thraustochytriaceae;E170	E170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Peronosporomycetes phylum incertae sedis;Peronosporomycetes;Olpidiopsis order incertae sedis;Olpidiopsis family incertae sedis;Olpidiopsis	Olpidiopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Peronosporomycetes phylum incertae sedis;Peronosporomycetes;Halodaphnea order incertae sedis;Halodaphnea family incertae sedis;Halodaphnea	Halodaphnea	1	0	0	0	2	0	0	1	0	0	1	0	2	0	2	0	0	0	0	1	0	0	2	1	2	2	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	2	0	1	1	0	0	1	2	0	1	0	1	0	0	0	0	2	0	1	0	1	0	0	1	1	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Bicosoecida phylum incertae sedis;Bicosoecida class incertae sedis;Bicosoecida;Bicosoeca family incertae sedis;Bicosoeca	Bicosoeca	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Bicosoecida phylum incertae sedis;Bicosoecida class incertae sedis;Bicosoecida;Pseudobodo family incertae sedis;Pseudobodo	Pseudobodo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Phaeophyceae;Desmarestiales class incertae sedis;Desmarestiales;Desmarestia family incertae sedis;Desmarestia	Desmarestia	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Diatomea;Coscinodiscophytina;Rhizosolenids;Guinardia family incertae sedis;Guinardia	Guinardia	0	0	0	0	1	0	0	0	1	0	0	1	2	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	2	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	2	0	1	2	0	2	0	2	0
genus	Main genome;Eukaryota;SAR;Stramenopiles;Diatomea;Coscinodiscophytina;Rhizosolenids;Leptocylindrus family incertae sedis;Leptocylindrus	Leptocylindrus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
